2024-02-29 11:39:28,1709206768,11114847,11114846
2024-02-29 11:39:29,1709206769,11114847,11114846
2024-02-29 11:39:31,1709206771,11114848,11114847
2024-02-29 11:39:33,1709206773,11114850,11114847
2024-02-29 11:39:34,1709206774,11114851,11114847
2024-02-29 11:39:36,1709206776,11114852,11114846
2024-02-29 11:39:37,1709206777,11114855,11114846
2024-02-29 11:39:39,1709206779,11114858,11114847
2024-02-29 11:39:41,1709206781,11114860,11114847
2024-02-29 11:39:42,1709206782,11114860,11114847
2024-02-29 11:39:43,1709206783,11114860,11114847
2024-02-29 11:39:45,1709206785,11114860,11114853
2024-02-29 11:39:46,1709206786,11114860,11114859
2024-02-29 11:39:48,1709206788,11114861,11114859
2024-02-29 11:39:49,1709206789,11114863,11114863
2024-02-29 11:39:50,1709206791,11114863,11114863
2024-02-29 11:39:52,1709206792,11114863,11114863
2024-02-29 11:39:54,1709206794,11114863,11114863
2024-02-29 11:39:55,1709206795,11114863,11114863
2024-02-29 11:39:56,1709206796,11114864,11114863
2024-02-29 11:39:58,1709206798,11114865,11114863
2024-02-29 11:40:00,1709206800,11114867,11114863
2024-02-29 11:40:01,1709206801,11114867,11114863
2024-02-29 11:40:03,1709206803,11114867,11114863
2024-02-29 11:40:04,1709206804,11114867,11114863
2024-02-29 11:40:06,1709206806,11114867,11114863
2024-02-29 11:40:07,1709206807,11114868,11114863
2024-02-29 11:40:09,1709206809,11114868,11114863
2024-02-29 11:40:10,1709206810,11114868,11114863
2024-02-29 11:40:11,1709206811,11114868,11114863
2024-02-29 11:40:13,1709206813,11114870,11114863
2024-02-29 11:40:15,1709206815,11114870,11114863
2024-02-29 11:40:16,1709206816,11114871,11114863
2024-02-29 11:40:18,1709206818,11114874,11114863
2024-02-29 11:40:19,1709206819,11114876,11114863
2024-02-29 11:40:21,1709206821,11114876,11114870
2024-02-29 11:40:22,1709206822,11114876,11114870
2024-02-29 11:40:23,1709206823,11114876,11114876
2024-02-29 11:40:25,1709206825,11114876,11114876
2024-02-29 11:40:26,1709206826,11114876,11114876
2024-02-29 11:40:28,1709206828,11114876,11114876
2024-02-29 11:40:29,1709206829,11114876,11114876
2024-02-29 11:40:31,1709206831,11114876,11114876
2024-02-29 11:40:32,1709206832,11114879,11114876
2024-02-29 11:40:33,1709206833,11114880,11114876
2024-02-29 11:40:35,1709206835,11114884,11114876
2024-02-29 11:40:37,1709206837,11114886,11114876
2024-02-29 11:40:38,1709206838,11114887,11114876
2024-02-29 11:40:40,1709206840,11114888,11114876
2024-02-29 11:40:42,1709206842,11114888,11114876
2024-02-29 11:40:43,1709206843,11114888,11114876
2024-02-29 11:40:45,1709206845,11114888,11114876
2024-02-29 11:40:46,1709206846,11114888,11114876
2024-02-29 11:40:47,1709206847,11114889,11114876
2024-02-29 11:40:49,1709206849,11114890,11114876
2024-02-29 11:40:50,1709206850,11114890,11114876
2024-02-29 11:40:52,1709206852,11114890,11114876
2024-02-29 11:40:53,1709206853,11114891,11114876
2024-02-29 11:40:55,1709206855,11114891,11114876
2024-02-29 11:40:56,1709206856,11114891,11114876
2024-02-29 11:40:58,1709206858,11114892,11114876
2024-02-29 11:40:59,1709206859,11114893,11114876
2024-02-29 11:41:00,1709206860,11114893,11114876
2024-02-29 11:41:02,1709206862,11114893,11114876
2024-02-29 11:41:03,1709206863,11114893,11114876
2024-02-29 11:41:05,1709206865,11114893,11114876
2024-02-29 11:41:06,1709206866,11114893,11114876
2024-02-29 11:41:08,1709206868,11114893,11114893
2024-02-29 11:41:09,1709206869,11114893,11114876
2024-02-29 11:41:11,1709206871,11114893,11114893
2024-02-29 11:41:12,1709206872,11114894,11114876
2024-02-29 11:41:14,1709206874,11114895,11114876
2024-02-29 11:41:15,1709206875,11114897,11114893
2024-02-29 11:41:16,1709206876,11114897,11114883
2024-02-29 11:41:18,1709206878,11114897,11114883
2024-02-29 11:41:19,1709206879,11114897,11114893
2024-02-29 11:41:21,1709206881,11114897,11114897
2024-02-29 11:41:22,1709206882,11114897,11114897
2024-02-29 11:41:23,1709206883,11114897,11114897
2024-02-29 11:41:25,1709206885,11114898,11114897
2024-02-29 11:41:26,1709206886,11114898,11114897
2024-02-29 11:41:28,1709206888,11114899,11114893
2024-02-29 11:41:29,1709206889,11114900,11114893
2024-02-29 11:41:31,1709206891,11114900,11114893
2024-02-29 11:41:32,1709206892,11114902,11114897
2024-02-29 11:41:33,1709206893,11114902,11114897
2024-02-29 11:41:35,1709206895,11114902,11114893
2024-02-29 11:41:36,1709206896,11114903,11114897
2024-02-29 11:41:38,1709206898,11114904,11114897
2024-02-29 11:41:39,1709206899,11114906,11114893
2024-02-29 11:41:41,1709206901,11114908,11114897
2024-02-29 11:41:42,1709206902,11114911,11114903
2024-02-29 11:41:44,1709206904,11114920,11114912
2024-02-29 11:41:45,1709206905,11114922,11114912
2024-02-29 11:41:46,1709206906,11114924,11114912
2024-02-29 11:41:48,1709206908,11114924,11114914
2024-02-29 11:41:50,1709206910,11114925,11114924
2024-02-29 11:41:51,1709206911,11114925,11114924
2024-02-29 11:41:52,1709206912,11114925,11114925
2024-02-29 11:41:54,1709206914,11114926,11114925
2024-02-29 11:41:55,1709206915,11114927,11114925
2024-02-29 11:41:57,1709206917,11114927,11114926
2024-02-29 11:41:58,1709206918,11114928,11114927
2024-02-29 11:42:00,1709206920,11114929,11114926
2024-02-29 11:42:01,1709206921,11114931,11114928
2024-02-29 11:42:02,1709206922,11114931,11114931
2024-02-29 11:42:04,1709206924,11114932,11114928
2024-02-29 11:42:05,1709206925,11114932,11114932
2024-02-29 11:42:07,1709206927,11114932,11114932
2024-02-29 11:42:08,1709206928,11114932,11114932
2024-02-29 11:42:10,1709206930,11114933,11114932
2024-02-29 11:42:11,1709206931,11114933,11114932
2024-02-29 11:42:13,1709206933,11114935,11114932
2024-02-29 11:42:14,1709206934,11114938,11114933
2024-02-29 11:42:16,1709206936,11114939,11114932
2024-02-29 11:42:17,1709206937,11114939,11114932
2024-02-29 11:42:19,1709206939,11114939,11114938
2024-02-29 11:42:20,1709206940,11114940,11114939
2024-02-29 11:42:22,1709206942,11114940,11114940
2024-02-29 11:42:24,1709206944,11114941,11114939
2024-02-29 11:42:26,1709206946,11114941,11114941
2024-02-29 11:42:27,1709206947,11114941,11114939
2024-02-29 11:42:29,1709206949,11114942,11114941
2024-02-29 11:42:30,1709206950,11114943,11114941
2024-02-29 11:42:31,1709206951,11114943,11114941
2024-02-29 11:42:33,1709206953,11114943,11114939
2024-02-29 11:42:34,1709206954,11114944,11114941
2024-02-29 11:42:36,1709206956,11114945,11114941
2024-02-29 11:42:37,1709206957,11114945,11114941
2024-02-29 11:42:39,1709206959,11114949,11114941
2024-02-29 11:42:40,1709206960,11114949,11114941
2024-02-29 11:42:42,1709206962,11114949,11114941
2024-02-29 11:42:43,1709206963,11114949,11114945
2024-02-29 11:42:45,1709206965,11114949,11114949
2024-02-29 11:42:46,1709206966,11114949,11114949
2024-02-29 11:42:48,1709206968,11114950,11114949
2024-02-29 11:42:49,1709206969,11114951,11114949
2024-02-29 11:42:51,1709206971,11114952,11114949
2024-02-29 11:42:52,1709206972,11114953,11114949
2024-02-29 11:42:54,1709206974,11114953,11114949
2024-02-29 11:42:55,1709206975,11114956,11114949
2024-02-29 11:42:57,1709206977,11114956,11114949
2024-02-29 11:42:58,1709206978,11114956,11114949
2024-02-29 11:43:00,1709206980,11114957,11114949
2024-02-29 11:43:01,1709206981,11114957,11114949
2024-02-29 11:43:02,1709206982,11114957,11114949
2024-02-29 11:43:04,1709206984,11114958,11114949
2024-02-29 11:43:05,1709206985,11114959,11114949
2024-02-29 11:43:07,1709206987,11114960,11114949
2024-02-29 11:43:08,1709206988,11114960,11114949
2024-02-29 11:43:10,1709206990,11114961,11114949
2024-02-29 11:43:11,1709206991,11114963,11114949
2024-02-29 11:43:13,1709206993,11114964,11114949
2024-02-29 11:43:14,1709206994,11114966,11114949
2024-02-29 11:43:15,1709206995,11114967,11114949
2024-02-29 11:43:17,1709206997,11114969,11114949
2024-02-29 11:43:18,1709206998,11114969,11114949
2024-02-29 11:43:20,1709207000,11114969,11114949
2024-02-29 11:43:22,1709207002,11114969,11114964
2024-02-29 11:43:23,1709207003,11114970,11114969
2024-02-29 11:43:25,1709207005,11114970,11114970
2024-02-29 11:43:26,1709207006,11114970,11114970
2024-02-29 11:43:28,1709207008,11114971,11114970
2024-02-29 11:43:29,1709207009,11114971,11114971
2024-02-29 11:43:31,1709207011,11114971,11114971
2024-02-29 11:43:32,1709207012,11114972,11114971
2024-02-29 11:43:34,1709207014,11114973,11114971
2024-02-29 11:43:35,1709207015,11114974,11114971
2024-02-29 11:43:37,1709207017,11114974,11114971
2024-02-29 11:43:38,1709207018,11114974,11114971
2024-02-29 11:43:40,1709207020,11114974,11114971
2024-02-29 11:43:41,1709207021,11114974,11114971
2024-02-29 11:43:43,1709207023,11114974,11114971
2024-02-29 11:43:44,1709207024,11114974,11114971
2024-02-29 11:43:45,1709207025,11114975,11114970
2024-02-29 11:43:47,1709207027,11114975,11114971
2024-02-29 11:43:48,1709207028,11114975,11114971
2024-02-29 11:43:50,1709207030,11114975,11114971
2024-02-29 11:43:51,1709207031,11114975,11114971
2024-02-29 11:43:53,1709207033,11114975,11114971
2024-02-29 11:43:54,1709207034,11114975,11114971
2024-02-29 11:43:56,1709207036,11114977,11114970
2024-02-29 11:43:58,1709207038,11114977,11114971
2024-02-29 11:43:59,1709207039,11114978,11114971
2024-02-29 11:44:01,1709207041,11114981,11114970
2024-02-29 11:44:02,1709207042,11114983,11114971
2024-02-29 11:44:04,1709207044,11114991,11114971
2024-02-29 11:44:05,1709207045,11114991,11114971
2024-02-29 11:44:06,1709207046,11114991,11114971
2024-02-29 11:44:08,1709207048,11114992,11114971
2024-02-29 11:44:10,1709207050,11114992,11114991
2024-02-29 11:44:12,1709207052,11114992,11114991
2024-02-29 11:44:13,1709207053,11114993,11114991
2024-02-29 11:44:15,1709207055,11114994,11114993
2024-02-29 11:44:16,1709207056,11114994,11114993
2024-02-29 11:44:17,1709207057,11114997,11114993
2024-02-29 11:44:19,1709207059,11114997,11114997
2024-02-29 11:44:21,1709207061,11114997,11114997
2024-02-29 11:44:22,1709207062,11114997,11114997
2024-02-29 11:44:24,1709207064,11114997,11114997
2024-02-29 11:44:25,1709207065,11114997,11114997
2024-02-29 11:44:27,1709207067,11114997,11114997
2024-02-29 11:44:29,1709207069,11114997,11114997
2024-02-29 11:44:30,1709207070,11114998,11114997
2024-02-29 11:44:32,1709207072,11114998,11114997
2024-02-29 11:44:33,1709207073,11114998,11114997
2024-02-29 11:44:34,1709207074,11114998,11114997
2024-02-29 11:44:36,1709207076,11114998,11114997
2024-02-29 11:44:37,1709207077,11114998,11114997
2024-02-29 11:44:39,1709207079,11114998,11114997
2024-02-29 11:44:40,1709207080,11114998,11114997
2024-02-29 11:44:42,1709207082,11114998,11114997
2024-02-29 11:44:43,1709207083,11114999,11114997
2024-02-29 11:44:45,1709207085,11115000,11114997
2024-02-29 11:44:46,1709207086,11115000,11114997
2024-02-29 11:44:47,1709207087,11115001,11114997
2024-02-29 11:44:49,1709207089,11115001,11114997
2024-02-29 11:44:50,1709207090,11115001,11114997
2024-02-29 11:44:52,1709207092,11115001,11114997
2024-02-29 11:44:53,1709207093,11115001,11114997
2024-02-29 11:44:55,1709207095,11115001,11114997
2024-02-29 11:44:56,1709207096,11115001,11114997
2024-02-29 11:44:58,1709207098,11115001,11114997
2024-02-29 11:44:59,1709207099,11115001,11114997
2024-02-29 11:45:01,1709207101,11115002,11114997
2024-02-29 11:45:02,1709207102,11115003,11114997
2024-02-29 11:45:04,1709207104,11115004,11114997
2024-02-29 11:45:05,1709207105,11115006,11114997
2024-02-29 11:45:07,1709207107,11115008,11114997
2024-02-29 11:45:08,1709207108,11115008,11114997
2024-02-29 11:45:10,1709207110,11115008,11114997
2024-02-29 11:45:12,1709207112,11115008,11115008
2024-02-29 11:45:14,1709207114,11115011,11115008
2024-02-29 11:45:15,1709207115,11115011,11115008
2024-02-29 11:45:17,1709207117,11115012,11115008
2024-02-29 11:45:19,1709207119,11115012,11115012
2024-02-29 11:45:20,1709207120,11115012,11115012
2024-02-29 11:45:22,1709207122,11115013,11115012
2024-02-29 11:45:24,1709207124,11115014,11115012
2024-02-29 11:45:25,1709207125,11115016,11115008
2024-02-29 11:45:27,1709207127,11115017,11115012
2024-02-29 11:45:28,1709207128,11115017,11115012
2024-02-29 11:45:29,1709207129,11115017,11115012
2024-02-29 11:45:31,1709207131,11115018,11115012
2024-02-29 11:45:33,1709207133,11115020,11115012
2024-02-29 11:45:35,1709207135,11115022,11115012
2024-02-29 11:45:36,1709207136,11115022,11115012
2024-02-29 11:45:38,1709207138,11115022,11115012
2024-02-29 11:45:39,1709207139,11115022,11115022
2024-02-29 11:45:41,1709207141,11115022,11115018
2024-02-29 11:45:42,1709207142,11115023,11115022
2024-02-29 11:45:44,1709207144,11115024,11115024
2024-02-29 11:45:45,1709207145,11115024,11115023
2024-02-29 11:45:47,1709207147,11115025,11115025
2024-02-29 11:45:48,1709207148,11115026,11115025
2024-02-29 11:45:50,1709207150,11115028,11115027
2024-02-29 11:45:52,1709207152,11115028,11115027
2024-02-29 11:45:53,1709207153,11115028,11115028
2024-02-29 11:45:55,1709207155,11115029,11115027
2024-02-29 11:45:57,1709207157,11115029,11115028
2024-02-29 11:45:58,1709207158,11115029,11115029
2024-02-29 11:45:59,1709207159,11115030,11115029
2024-02-29 11:46:01,1709207161,11115031,11115029
2024-02-29 11:46:02,1709207162,11115032,11115030
2024-02-29 11:46:04,1709207164,11115033,11115029
2024-02-29 11:46:06,1709207166,11115034,11115033
2024-02-29 11:46:07,1709207167,11115035,11115033
2024-02-29 11:46:09,1709207169,11115036,11115035
2024-02-29 11:46:10,1709207170,11115037,11115035
2024-02-29 11:46:11,1709207171,11115038,11115035
2024-02-29 11:46:13,1709207173,11115039,11115037
2024-02-29 11:46:15,1709207175,11115039,11115039
2024-02-29 11:46:16,1709207176,11115040,11115039
2024-02-29 11:46:18,1709207178,11115041,11115041
2024-02-29 11:46:19,1709207179,11115042,11115041
2024-02-29 11:46:20,1709207180,11115042,11115041
2024-02-29 11:46:22,1709207182,11115042,11115042
2024-02-29 11:46:23,1709207183,11115042,11115042
2024-02-29 11:46:25,1709207185,11115043,11115043
2024-02-29 11:46:26,1709207186,11115043,11115043
2024-02-29 11:46:28,1709207188,11115043,11115043
2024-02-29 11:46:29,1709207189,11115045,11115043
2024-02-29 11:46:31,1709207191,11115045,11115043
2024-02-29 11:46:33,1709207193,11115045,11115043
2024-02-29 11:46:34,1709207194,11115046,11115043
2024-02-29 11:46:36,1709207196,11115047,11115043
2024-02-29 11:46:37,1709207197,11115047,11115043
2024-02-29 11:46:38,1709207198,11115049,11115043
2024-02-29 11:46:40,1709207200,11115051,11115043
2024-02-29 11:46:42,1709207202,11115052,11115043
2024-02-29 11:46:44,1709207204,11115052,11115052
2024-02-29 11:46:45,1709207205,11115052,11115052
2024-02-29 11:46:47,1709207207,11115052,11115052
2024-02-29 11:46:48,1709207208,11115053,11115052
2024-02-29 11:46:50,1709207210,11115054,11115052
2024-02-29 11:46:51,1709207211,11115054,11115052
2024-02-29 11:46:52,1709207212,11115054,11115052
2024-02-29 11:46:54,1709207214,11115055,11115052
2024-02-29 11:46:56,1709207216,11115055,11115052
2024-02-29 11:46:58,1709207218,11115055,11115052
2024-02-29 11:46:59,1709207219,11115055,11115052
2024-02-29 11:47:01,1709207221,11115055,11115052
2024-02-29 11:47:02,1709207222,11115056,11115052
2024-02-29 11:47:04,1709207224,11115056,11115052
2024-02-29 11:47:05,1709207225,11115056,11115052
2024-02-29 11:47:07,1709207227,11115057,11115052
2024-02-29 11:47:09,1709207229,11115057,11115052
2024-02-29 11:47:10,1709207230,11115057,11115052
2024-02-29 11:47:12,1709207232,11115057,11115052
2024-02-29 11:47:14,1709207234,11115058,11115052
2024-02-29 11:47:16,1709207236,11115058,11115052
2024-02-29 11:47:17,1709207237,11115058,11115052
2024-02-29 11:47:18,1709207238,11115058,11115052
2024-02-29 11:47:20,1709207240,11115058,11115052
2024-02-29 11:47:21,1709207241,11115058,11115052
2024-02-29 11:47:23,1709207243,11115058,11115052
2024-02-29 11:47:24,1709207244,11115058,11115052
2024-02-29 11:47:26,1709207246,11115058,11115052
2024-02-29 11:47:27,1709207247,11115059,11115052
2024-02-29 11:47:29,1709207249,11115059,11115052
2024-02-29 11:47:31,1709207251,11115059,11115052
2024-02-29 11:47:32,1709207252,11115059,11115052
2024-02-29 11:47:33,1709207253,11115059,11115052
2024-02-29 11:47:35,1709207255,11115059,11115052
2024-02-29 11:47:37,1709207257,11115059,11115052
2024-02-29 11:47:38,1709207258,11115059,11115052
2024-02-29 11:47:40,1709207260,11115059,11115052
2024-02-29 11:47:41,1709207261,11115059,11115052
2024-02-29 11:47:42,1709207262,11115060,11115052
2024-02-29 11:47:44,1709207264,11115060,11115052
2024-02-29 11:47:45,1709207265,11115060,11115052
2024-02-29 11:47:47,1709207267,11115060,11115052
2024-02-29 11:47:48,1709207268,11115060,11115052
2024-02-29 11:47:50,1709207270,11115060,11115052
2024-02-29 11:47:52,1709207272,11115060,11115052
2024-02-29 11:47:53,1709207273,11115060,11115052
2024-02-29 11:47:55,1709207275,11115060,11115052
2024-02-29 11:47:57,1709207277,11115060,11115052
2024-02-29 11:47:59,1709207279,11115060,11115052
